gene,log2FoldChange,stat,pvalue,padj,xiao
SERPINF1,0.0520229031922495,0.920138777033479,0.357500242782787,0.521032371984829,0.947894794618349
SERPING1,0.0668127312387259,0.78127249548977,0.434642243314926,0.594866513908827,0.945850736026429
SERPINH1,0.839545916599477,6.60082597647366,4.088732845996039e-11,9.30574040649674e-10,1.8986798551343e-9
SERPINI1,0.121212832262436,0.557374203978212,0.577271786442092,0.718987534231653,0.935569885782706
SERTAD1,1.04249395960186,6.06400971580994,1.3276912930830801e-9,2.33954785892127e-8,5.57034833716154e-10
SERTAD2,0.0288813285268682,0.353022673466404,0.724071442538399,0.828272499682701,0.990718564593994
SERTAD3,-0.533156244304656,-4.95731732864171,7.14731885453204e-7,7.80555019568064e-6,5.2880803769116e-4
SERTAD4,0.601435971509063,2.52724264426626,0.0114962045487835,0.0369091484641981,0.068162843765906
SESN1,-0.364862659801901,-5.80457550649841,6.452927650285831e-9,1.00504166278127e-7,0.00102727348842365
SESN2,-0.120992445859799,-0.743309439757233,0.4572943577675,0.616301129508389,0.909675009386811
SESN3,0.526227093425973,4.45493645625802,8.39180459685289e-6,7.2639586782909e-5,0.00213203908365703
SESTD1,0.14051187500328,2.00701440435151,0.044748129256713,0.110708346289665,0.646275733332019
SET,0.086091747443617,2.15452421707953,0.0311990849102008,0.0831232086775869,0.741921644161068
SETBP1,0.0875194822822788,1.78604748682893,0.0740915696754187,0.164087052751829,0.796311064463938
SETD1A,-0.26569194337894,-3.66249106384735,2.4977446847718e-4,0.00144016455843584,0.110371650929409
SETD1B,-0.370598343531618,-4.27137155655119,1.94274410706945e-5,1.5275475150349e-4,0.0179429821900404
SETD2,-0.0835301905527308,-2.87926187317812,0.00398607193975246,0.0153220878819366,0.630337402435055
SETD3,-0.00553964877062366,-0.157851725762427,0.874573638294344,0.926971857170863,0.999257858542904
SETD4,-0.0198525104662754,-0.259548802441766,0.795211832788782,0.879430953408343,0.995461193532878
SETD5,-0.088521878487272,-2.77144209644742,0.00558085972082389,0.0202733570978654,0.631733269539523
SETD6,0.15655685846693,1.87307025513751,0.0610586841591116,0.141602437746874,0.645506223764422
SETD7,0.00133293202158743,0.0623032853256073,0.950321312250321,0.972847289972585,0.999932082584516
SETD9,-0.136816970801065,-1.0724083565787,0.283536656172931,0.441967368931648,0.841603728266757
SETDB1,-0.20174443711108,-4.10104924371482,4.11281017206651e-5,2.9608375470088e-4,0.130369762309533
SETDB2,0.811012798166875,6.62727804248552,3.41933215245759e-11,7.85991242698861e-10,3.2500679415082204e-9
SETMAR,-0.0803473710187356,-0.79530350161165,0.426436977168573,0.587038955803414,0.933812774586932
SETX,0.0693690142862207,1.35769592327917,0.174560190925355,0.313048194492409,0.885960758576906
SF1,0.0155096691095128,0.42379411291716,0.671715971903674,0.791315438888826,0.993847402518982
SF3A1,-0.0461393267616439,-1.20874858259926,0.226759450776984,0.377158898685773,0.933826558337352
SF3A2,0.00305446920761788,0.0533010105735535,0.957492075026878,0.976665057438429,0.999867329273015
SF3A3,0.00864353893389578,0.094892878333861,0.924399913260245,0.957099962653847,0.999320757920322
SF3B1,0.0348836363308693,0.70120849000376,0.483172912246982,0.638881487623665,0.974945522826348
SF3B2,0.0104225080200762,0.287124077220624,0.774017317045058,0.862969028728712,0.997333720441708
SF3B3,0.0173082330638566,0.422750299602113,0.672477452632568,0.791739901833895,0.993155851991193
SF3B4,0.0506837602236521,0.614168081765734,0.539104262872806,0.686526024017185,0.969170456195377
SF3B5,-0.178793930694174,-2.43386222273323,0.0149386801201074,0.0455178354343369,0.471604680876769
SF3B6,0.146196546578717,1.37640761988362,0.168695470198072,0.305602926932384,0.770912680496849
SFI1,-0.056659466104589,-0.425364632827791,0.67057088393913,0.790775651866759,0.977611831455344
SFMBT1,0.405746111622001,6.90093955773867,5.16597112724808e-12,1.33647736185266e-10,2.63272381032838e-5
SFMBT2,-0.255055997467362,-2.98225876055921,0.00286130048141792,0.0116366116301252,0.224533557996943
SFPQ,0.152568197710524,3.95155980482062,7.76434628625827e-5,5.1668807295114e-4,0.236026470069326
SFR1,0.0974784127219395,0.541156397940349,0.588399787903319,0.727443699067527,0.949616039853215
SFRP1,0.96348344640261,3.2511121251106,0.00114954512140982,0.0054293900349664,0.00147185653924452
SFRP4,0.30164736127109,0.992390384886593,0.321007127507461,0.483611065050772,0.709808922105552
SFSWAP,-0.0472853229069976,-0.932596223791386,0.351028483829527,0.51442224505197,0.951702842839278
SFT2D1,-0.0142588339952967,-0.137648522219507,0.890518205309074,0.937405440897962,0.998348029502072
SFT2D2,0.195556510217486,2.79125517107058,0.00525040619193451,0.0192552061432374,0.358235713950436
